cell_id,cell_type,institution
15698,L2,UCSF
15699,L2,UCSF
15700,L2,UCSF
15701,L2,UCSF
15702,L2,UCSF
15703,L2,UCSF
15704,L2,UCSF
15705,L2,UCSF
15706,L2,UCSF
15707,L2,UCSF
15708,L2,UCSF
15709,L2,UCSF
15710,L2,UCSF
15711,L2,UCSF
15712,L2,UCSF
15713,L2,UCSF
15714,L2,UCSF
15715,L2,UCSF
15716,L2,UCSF
15717,L2,UCSF
15718,L2,UCSF
15719,L2,UCSF
15720,L2,UCSF
15721,L2,UCSF
15722,L2,UCSF
15723,L2,UCSF
15724,L2,UCSF
15725,L2,UCSF
15726,L2,UCSF
15727,L2,UCSF
15728,L2,UCSF
15729,L2,UCSF
15730,L2,UCSF
15731,L2,UCSF
15732,L2,UCSF
15733,L2,UCSF
15734,L2,UCSF
15735,L2,UCSF
15736,L2,UCSF
15737,L2,UCSF
15738,L2,UCSF
15739,L2,UCSF
15740,L2,UCSF
15741,L2,UCSF
15742,L2,UCSF
15743,L2,UCSF
15744,L2,UCSF
15745,L2,UCSF
15746,L2,UCSF
15747,L2,UCSF
15748,L2,UCSF
15749,L2,UCSF
15750,L2,UCSF
15751,L2,UCSF
15752,L2,UCSF
15753,L2,UCSF
15754,L2,UCSF
15755,L2,UCSF
15756,L2,UCSF
15757,L2,UCSF
15758,L2,UCSF
15759,L2,UCSF
15760,L2,UCSF
15761,L2,UCSF
15762,L2,UCSF
15763,L2,UCSF
15764,L2,UCSF
15765,L2,UCSF
15766,L2,UCSF
15767,L2,UCSF
15768,L2,UCSF
15769,L2,UCSF
15770,L2,UCSF
15771,L2,UCSF
15772,L2,UCSF
15773,L2,UCSF
15774,L2,UCSF
15775,L2,UCSF
15776,L2,UCSF
15777,M3,UCSF
15778,M3,UCSF
15779,M3,UCSF
15780,M3,UCSF
15781,M3,UCSF
15782,M3,UCSF
15783,M3,UCSF
15784,M3,UCSF
15785,M3,UCSF
15786,M3,UCSF
15787,M3,UCSF
15788,M3,UCSF
15789,M3,UCSF
15790,M3,UCSF
15791,M3,UCSF
15792,M3,UCSF
15793,M3,UCSF
15794,M3,UCSF
15795,M3,UCSF
15796,M3,UCSF
15797,M3,UCSF
15798,M3,UCSF
15799,M3,UCSF
15800,M3,UCSF
15801,M3,UCSF
15802,M3,UCSF
15803,M3,UCSF
15804,M3,UCSF
15805,M3,UCSF
15806,M3,UCSF
15807,M3,UCSF
15808,M3,UCSF
15809,M3,UCSF
15810,M3,UCSF
15811,M3,UCSF
15812,M3,UCSF
15813,M3,UCSF
15814,M3,UCSF
15815,M3,UCSF
15816,M3,UCSF
15817,M3,UCSF
15818,M3,UCSF
15819,M3,UCSF
15820,M3,UCSF
15821,M3,UCSF
15822,M3,UCSF
15823,M3,UCSF
15824,M3,UCSF
15825,M3,UCSF
15826,M3,UCSF
15827,M3,UCSF
15828,M3,UCSF
15829,M3,UCSF
15830,M3,UCSF
15831,M3,UCSF
15832,M3,UCSF
15833,M3,UCSF
15834,M3,UCSF
15835,M3,UCSF
15836,M3,UCSF
15837,M3,UCSF
15838,M3,UCSF
15839,M3,UCSF
15840,M3,UCSF
15841,M3,UCSF
15842,M3,UCSF
15843,M3,UCSF
15844,M3,UCSF
15845,M3,UCSF
15846,M3,UCSF
15847,M3,UCSF
15848,M3,UCSF
15849,M3,UCSF
15850,M3,UCSF
15851,M3,UCSF
15852,M3,UCSF
15853,M3,UCSF
15854,M3,UCSF
15855,M3,UCSF
15856,M3,UCSF
15857,M3,UCSF
15858,M3,UCSF
15859,M3,UCSF
15860,M3,UCSF
15861,M3,UCSF
15862,M3,UCSF
15863,M3,UCSF
15864,M3,UCSF
15865,M3,UCSF
15866,M3,UCSF
15867,M3,UCSF
15868,M3,UCSF
15869,M3,UCSF
15870,M3,UCSF
15871,M3,UCSF
15872,M3,UCSF
15873,M3,UCSF
15874,M3,UCSF
15875,M3,UCSF
15876,M3,UCSF
15877,M3,UCSF
15878,M3,UCSF
15879,M3,UCSF
15880,M3,UCSF
15881,M3,UCSF
15882,M3,UCSF
15883,M3,UCSF
15884,M3,UCSF
15885,M3,UCSF
15886,M3,UCSF
15887,M3,UCSF
15888,M3,UCSF
15889,M3,UCSF
15890,M3,UCSF
15891,M3,UCSF
15892,M3,UCSF
15893,M3,UCSF
15894,M3,UCSF
15895,M3,UCSF
15896,M3,UCSF
15897,M3,UCSF
15898,M3,UCSF
15899,M3,UCSF
15900,M3,UCSF
15901,M3,UCSF
15902,M3,UCSF
15903,M3,UCSF
15904,M3,UCSF
15905,M3,UCSF
15906,M3,UCSF
15907,M3,UCSF
15908,M3,UCSF
15909,M3,UCSF
15910,M3,UCSF
15911,M3,UCSF
15912,M3,UCSF
15913,M3,UCSF
15914,M3,UCSF
15915,M3,UCSF
15916,M3,UCSF
15917,M3,UCSF
15918,M3,UCSF
15919,M3,UCSF
15920,M3,UCSF
15921,M3,UCSF
15922,M3,UCSF
15923,M3,UCSF
15924,M3,UCSF
15925,M3,UCSF
15926,M3,UCSF
15927,M3,UCSF
15928,M3,UCSF
15929,M3,UCSF
15930,M3,UCSF
15931,M3,UCSF
15932,M3,UCSF
15933,M3,UCSF
15934,M3,UCSF
15935,M3,UCSF
15936,M3,UCSF
15937,M3,UCSF
15938,M3,UCSF
15939,M3,UCSF
15940,M3,UCSF
15941,M3,UCSF
15942,M3,UCSF
15943,M3,UCSF
15944,M3,UCSF
15945,M3,UCSF
15946,M3,UCSF
15947,M3,UCSF
15948,M3,UCSF
15949,M3,UCSF
15950,M3,UCSF
15951,M3,UCSF
15952,M3,UCSF
15953,M3,UCSF
15954,M3,UCSF
15955,M3,UCSF
15956,M3,UCSF
15957,M3,UCSF
15958,M3,UCSF
15959,M3,UCSF
15960,M3,UCSF
15961,M3,UCSF
15962,M3,UCSF
15963,M3,UCSF
15964,M3,UCSF
15965,M3,UCSF
15966,M3,UCSF
15967,M3,UCSF
15968,M3,UCSF
15969,M3,UCSF
15970,M3,UCSF
15971,M3,UCSF
15972,M3,UCSF
15973,M3,UCSF
15974,M3,UCSF
15975,M3,UCSF
15976,M3,UCSF
15977,M3,UCSF
15978,M3,UCSF
15979,M3,UCSF
15980,M3,UCSF
15981,M3,UCSF
15982,M3,UCSF
15983,M3,UCSF
15984,M3,UCSF
15985,M3,UCSF
15986,M3,UCSF
15987,M3,UCSF
15988,M3,UCSF
15989,M3,UCSF
15990,M3,UCSF
15991,M3,UCSF
15992,M3,UCSF
15993,M3,UCSF
15994,M3,UCSF
15995,M3,UCSF
15996,M3,UCSF
15997,M3,UCSF
15998,M3,UCSF
15999,M3,UCSF
16000,M3,UCSF
16001,M3,UCSF
16002,M3,UCSF
16003,M3,UCSF
16004,M3,UCSF
16005,M3,UCSF
16006,M3,UCSF
16007,M3,UCSF
16008,M3,UCSF
16009,M3,UCSF
16010,M3,UCSF
16011,M3,UCSF
16012,M3,UCSF
16013,M3,UCSF
16014,M3,UCSF
16015,M3,UCSF
16016,M3,UCSF
16017,M3,UCSF
16018,M3,UCSF
16019,M3,UCSF
16020,M3,UCSF
16021,M3,UCSF
16022,M3,UCSF
16023,M3,UCSF
16024,M3,UCSF
16025,M3,UCSF
16026,M3,UCSF
16027,M3,UCSF
16028,M3,UCSF
16029,M3,UCSF
16030,M3,UCSF
16031,M3,UCSF
16032,M3,UCSF
16033,M3,UCSF
16034,M3,UCSF
16035,M3,UCSF
16036,M3,UCSF
16037,M3,UCSF
16038,M3,UCSF
16039,M3,UCSF
16040,M3,UCSF
16041,M3,UCSF
16042,M3,UCSF
16043,M3,UCSF
16044,M3,UCSF
16045,M3,UCSF
16046,M3,UCSF
16047,M3,UCSF
16048,M3,UCSF
16049,M3,UCSF
16050,M3,UCSF
16051,M3,UCSF
16052,M3,UCSF
16053,M3,UCSF
16054,M3,UCSF
16055,M3,UCSF
16056,M3,UCSF
16057,M3,UCSF
16058,M3,UCSF
16059,M3,UCSF
16060,M3,UCSF
16061,M3,UCSF
16062,M3,UCSF
16063,M3,UCSF
16064,M3,UCSF
16065,M3,UCSF
16066,M3,UCSF
16067,M3,UCSF
16068,M3,UCSF
16069,M3,UCSF
16070,M3,UCSF
16071,M3,UCSF
16072,M3,UCSF
16073,M3,UCSF
16074,M3,UCSF
16075,M3,UCSF
16076,M3,UCSF
16077,M3,UCSF
16078,M3,UCSF
16079,M3,UCSF
16080,M3,UCSF
16081,M3,UCSF
16082,M3,UCSF
16083,M3,UCSF
16084,M3,UCSF
16085,M3,UCSF
16086,M3,UCSF
16087,M3,UCSF
16088,M3,UCSF
16089,M3,UCSF
16090,M3,UCSF
16091,M3,UCSF
16092,M3,UCSF
16093,M3,UCSF
16094,M3,UCSF
16095,M3,UCSF
16096,M3,UCSF
16097,M3,UCSF
16098,M3,UCSF
16099,M3,UCSF
16100,M3,UCSF
16101,M3,UCSF
16102,M3,UCSF
16103,M3,UCSF
16104,M3,UCSF
16105,M3,UCSF
16106,M3,UCSF
16107,M3,UCSF
16108,M3,UCSF
16109,M3,UCSF
16110,M3,UCSF
16111,M3,UCSF
16112,M3,UCSF
16113,M3,UCSF
16114,M3,UCSF
16115,M3,UCSF
16116,M3,UCSF
16117,M3,UCSF
16118,M3,UCSF
16119,M3,UCSF
16120,M3,UCSF
16121,M3,UCSF
16122,M3,UCSF
16123,M3,UCSF
16124,M3,UCSF
16125,M3,UCSF
16126,M3,UCSF
16127,M3,UCSF
16128,M3,UCSF
16129,M3,UCSF
16130,M3,UCSF
16131,M3,UCSF
16132,M3,UCSF
16133,M3,UCSF
16134,M3,UCSF
16135,M3,UCSF
16136,M3,UCSF
16137,M3,UCSF
16138,M3,UCSF
16139,M3,UCSF
16140,M3,UCSF
16141,M3,UCSF
16142,M3,UCSF
16143,M3,UCSF
16144,M3,UCSF
16145,M3,UCSF
16146,M3,UCSF
16147,M3,UCSF
16148,M3,UCSF
16149,M3,UCSF
16150,M3,UCSF
16151,M3,UCSF
16152,M3,UCSF
16153,M3,UCSF
16154,M3,UCSF
16155,M3,UCSF
16156,M3,UCSF
16157,M3,UCSF
16158,M3,UCSF
16159,M3,UCSF
16160,M3,UCSF
16161,M3,UCSF
16162,M3,UCSF
16163,M3,UCSF
16164,M3,UCSF
16165,M3,UCSF
16166,M3,UCSF
16167,M3,UCSF
16168,M3,UCSF
16169,M3,UCSF
16170,M3,UCSF
16171,M3,UCSF
16172,M3,UCSF
16173,M3,UCSF
16174,M3,UCSF
16175,M3,UCSF
16176,M3,UCSF
16177,M3,UCSF
16178,M3,UCSF
16179,M3,UCSF
16180,M3,UCSF
16181,M3,UCSF
16182,M3,UCSF
16183,M3,UCSF
16184,M3,UCSF
16185,M3,UCSF
16186,M3,UCSF
16187,M3,UCSF
16188,M3,UCSF
16189,M3,UCSF
16190,M3,UCSF
16191,M3,UCSF
16192,M3,UCSF
16193,M3,UCSF
16194,M3,UCSF
16195,M3,UCSF
16196,M3,UCSF
16197,M3,UCSF
16198,M3,UCSF
16199,M3,UCSF
16200,M3,UCSF
16201,M3,UCSF
16202,M3,UCSF
16203,M3,UCSF
16204,M3,UCSF
16205,M3,UCSF
16206,M3,UCSF
16207,M3,UCSF
16208,M3,UCSF
16209,M3,UCSF
16210,M3,UCSF
16211,M3,UCSF
16212,M3,UCSF
16213,M3,UCSF
16214,M3,UCSF
16215,M3,UCSF
16216,M3,UCSF
16217,M3,UCSF
16218,M3,UCSF
16219,M3,UCSF
16220,M3,UCSF
16221,M3,UCSF
16222,M3,UCSF
16223,M3,UCSF
16224,M3,UCSF
16225,M3,UCSF
16226,M3,UCSF
16227,M3,UCSF
16228,M3,UCSF
16229,M3,UCSF
16230,M3,UCSF
16231,M3,UCSF
16232,M3,UCSF
16233,M3,UCSF
16234,M3,UCSF
16235,M3,UCSF
16236,M3,UCSF
16237,M3,UCSF
16238,M3,UCSF
16239,M3,UCSF
16240,M3,UCSF
16241,M3,UCSF
16242,M3,UCSF
16243,M3,UCSF
16244,M3,UCSF
16245,M3,UCSF
16246,M3,UCSF
16247,M3,UCSF
16248,M3,UCSF
16249,M3,UCSF
16250,M3,UCSF
16251,M3,UCSF
16252,M3,UCSF
16253,M3,UCSF
16254,M3,UCSF
16255,M3,UCSF
16256,M3,UCSF
16257,M3,UCSF
16258,M3,UCSF
16259,M3,UCSF
16260,M3,UCSF
16261,M3,UCSF
16262,M3,UCSF
16263,M3,UCSF
16264,M3,UCSF
16265,M3,UCSF
16266,M3,UCSF
16267,M3,UCSF
16268,M3,UCSF
16269,M3,UCSF
16270,M3,UCSF
16271,M3,UCSF
16272,M3,UCSF
16273,M3,UCSF
16274,M3,UCSF
16275,M3,UCSF
16276,M3,UCSF
16277,M3,UCSF
16278,M3,UCSF
16279,M3,UCSF
16280,M3,UCSF
16281,M3,UCSF
16282,M3,UCSF
16283,M3,UCSF
16284,M3,UCSF
16285,M3,UCSF
16286,M3,UCSF
16287,M3,UCSF
16288,M3,UCSF
16289,M3,UCSF
16290,M3,UCSF
16291,M3,UCSF
16292,M3,UCSF
16293,M3,UCSF
16294,M3,UCSF
16295,M3,UCSF
16296,M3,UCSF
16297,M3,UCSF
16298,M3,UCSF
16299,M3,UCSF
16300,M3,UCSF
16301,M3,UCSF
16302,M3,UCSF
16303,M3,UCSF
16304,M3,UCSF
16305,M3,UCSF
16306,M3,UCSF
16307,M3,UCSF
16308,M3,UCSF
16309,M3,UCSF
16310,M3,UCSF
16311,M3,UCSF
16312,M3,UCSF
16313,M3,UCSF
16314,M3,UCSF
16315,M3,UCSF
16316,M3,UCSF
16317,M3,UCSF
16318,M3,UCSF
16319,M3,UCSF
16320,M3,UCSF
16321,M3,UCSF
16322,M3,UCSF
16323,M3,UCSF
16324,M3,UCSF
16325,M3,UCSF
16326,M3,UCSF
16327,M3,UCSF
16328,M3,UCSF
16329,M3,UCSF
16330,M3,UCSF
16331,M3,UCSF
16332,M3,UCSF
16333,M3,UCSF
16334,M3,UCSF
16335,M3,UCSF
16336,M3,UCSF
16337,M3,UCSF
16338,M3,UCSF
16339,M3,UCSF
16340,M3,UCSF
16341,M3,UCSF
16342,M3,UCSF
16343,M3,UCSF
16344,M3,UCSF
16345,M3,UCSF
16346,M3,UCSF
16347,M3,UCSF
16348,M3,UCSF
16349,M3,UCSF
16350,M3,UCSF
16351,M3,UCSF
16352,M3,UCSF
16353,M3,UCSF
16354,M3,UCSF
16355,M3,UCSF
16356,M3,UCSF
16357,M3,UCSF
16358,M3,UCSF
16359,M3,UCSF
16360,M3,UCSF
16361,M3,UCSF
16362,M3,UCSF
16363,M3,UCSF
16364,M3,UCSF
16365,M3,UCSF
16366,M3,UCSF
16367,M3,UCSF
16368,M3,UCSF
16369,M3,UCSF
16370,M3,UCSF
16371,M3,UCSF
16372,M3,UCSF
16373,M3,UCSF
16374,M3,UCSF
16375,M3,UCSF
16376,M3,UCSF
16377,M3,UCSF
16378,M3,UCSF
16379,M3,UCSF
16380,M3,UCSF
16381,M3,UCSF
16382,M3,UCSF
16383,M3,UCSF
16384,M3,UCSF
16385,M3,UCSF
16386,M3,UCSF
16387,M3,UCSF
16388,M3,UCSF
16389,M3,UCSF
16390,M3,UCSF
16391,M3,UCSF
16392,M3,UCSF
16393,M3,UCSF
16394,M3,UCSF
16395,M3,UCSF
16396,M3,UCSF
16397,M3,UCSF
16398,M3,UCSF
16399,M3,UCSF
16400,M3,UCSF
16401,M3,UCSF
16402,M3,UCSF
16403,M3,UCSF
16404,M3,UCSF
16405,M3,UCSF
16406,M3,UCSF
16407,M3,UCSF
16408,M3,UCSF
16409,M3,UCSF
16410,M3,UCSF
16411,M3,UCSF
16412,M3,UCSF
16413,M3,UCSF
16414,M3,UCSF
16415,M3,UCSF
16416,M3,UCSF
16417,M3,UCSF
16418,M3,UCSF
16419,M3,UCSF
16420,M3,UCSF
16421,M3,UCSF
16422,M3,UCSF
16423,M3,UCSF
16424,M3,UCSF
16425,M3,UCSF
16426,M3,UCSF
16427,M3,UCSF
16428,M3,UCSF
16429,M3,UCSF
16430,M3,UCSF
16431,M3,UCSF
16432,M3,UCSF
16433,M3,UCSF
16434,M3,UCSF
16435,M3,UCSF
16436,M3,UCSF
16437,M3,UCSF
16438,M3,UCSF
16439,M3,UCSF
16440,M3,UCSF
16441,M3,UCSF
16442,M3,UCSF
16443,M3,UCSF
16444,M3,UCSF
16445,M3,UCSF
16446,M3,UCSF
16447,M3,UCSF
16448,M3,UCSF
16449,M3,UCSF
16450,M3,UCSF
16451,M3,UCSF
16452,M3,UCSF
16453,M3,UCSF
16454,M3,UCSF
16455,M3,UCSF
16456,M3,UCSF
16457,M3,UCSF
16458,M3,UCSF
16459,M3,UCSF
16460,M3,UCSF
16461,M3,UCSF
16462,M3,UCSF
16463,M3,UCSF
16464,M3,UCSF
16465,M3,UCSF
16466,M3,UCSF
16467,M3,UCSF
16468,M3,UCSF
16469,M3,UCSF
16470,M3,UCSF
16471,M3,UCSF
16472,M3,UCSF
16473,M3,UCSF
16474,M3,UCSF
16475,M3,UCSF
16476,M3,UCSF
16477,M3,UCSF
16478,M3,UCSF
16479,M3,UCSF
16480,M3,UCSF
16481,M3,UCSF
16482,M3,UCSF
16483,M3,UCSF
16484,M3,UCSF
16485,M3,UCSF
16486,M3,UCSF
16487,M3,UCSF
16488,M3,UCSF
16489,M3,UCSF
16490,M3,UCSF
16491,M3,UCSF
16492,M3,UCSF
16493,M3,UCSF
16494,M3,UCSF
16495,M3,UCSF
16496,M3,UCSF
16497,M3,UCSF
16498,M3,UCSF
16499,M3,UCSF
16500,M3,UCSF
16501,M3,UCSF
16502,M3,UCSF
16503,M3,UCSF
16504,M3,UCSF
16505,M3,UCSF
16506,M3,UCSF
16507,M3,UCSF
16508,M3,UCSF
16509,M3,UCSF
16510,M3,UCSF
16511,M3,UCSF
16512,M3,UCSF
16513,M3,UCSF
16514,M3,UCSF
16515,M3,UCSF
16516,M3,UCSF
16517,M3,UCSF
16518,M3,UCSF
16519,M3,UCSF
16520,M3,UCSF
16521,M3,UCSF
16522,M3,UCSF
16523,M3,UCSF
16524,M3,UCSF
16525,M3,UCSF
16526,M3,UCSF
16527,M3,UCSF
16528,M3,UCSF
16529,M3,UCSF
16530,M3,UCSF
16531,M3,UCSF
16532,M3,UCSF
16533,M3,UCSF
16534,M3,UCSF
16535,M3,UCSF
16536,M3,UCSF
16537,M3,UCSF
16538,M3,UCSF
16539,M3,UCSF
16540,M3,UCSF
16541,M3,UCSF
16542,M3,UCSF
16543,M3,UCSF
16544,M3,UCSF
16545,M3,UCSF
16546,M3,UCSF
16547,M3,UCSF
16548,M3,UCSF
16549,M3,UCSF
16550,M3,UCSF
16551,M3,UCSF
16552,M3,UCSF
16553,M3,UCSF
16554,M3,UCSF
16555,M3,UCSF
16556,M3,UCSF
16557,M3,UCSF
16558,M3,UCSF
16559,M3,UCSF
16560,M3,UCSF
16561,M3,UCSF
16562,M3,UCSF
16563,M3,UCSF
16564,M3,UCSF
16565,M3,UCSF
16566,M3,UCSF
16567,M3,UCSF
16568,M3,UCSF
16569,M3,UCSF
16570,M3,UCSF
16571,M3,UCSF
16572,M3,UCSF
16573,M3,UCSF
16574,M3,UCSF
16575,M3,UCSF
16576,M3,UCSF
16577,M3,UCSF
16578,M3,UCSF
16579,M3,UCSF
16580,M3,UCSF
16581,M3,UCSF
16582,M3,UCSF
16583,M3,UCSF
16584,M3,UCSF
16585,M3,UCSF
16586,M3,UCSF
16587,M3,UCSF
16588,M3,UCSF
16589,M3,UCSF
16590,M3,UCSF
16591,M3,UCSF
16592,M3,UCSF
16593,M3,UCSF
16594,M3,UCSF
16595,M3,UCSF
16596,M3,UCSF
16597,M3,UCSF
16598,M3,UCSF
16599,M3,UCSF
16600,M3,UCSF
16601,M3,UCSF
16602,M3,UCSF
16603,M3,UCSF
16604,M3,UCSF
16605,M3,UCSF
16606,M3,UCSF
16607,M3,UCSF
16608,M3,UCSF
16609,M3,UCSF
16610,M3,UCSF
16611,M3,UCSF
16612,M3,UCSF
16613,M3,UCSF
16614,M3,UCSF
16615,M3,UCSF
16616,M3,UCSF
16617,M3,UCSF
16618,M3,UCSF
16619,M3,UCSF
16620,M3,UCSF
16621,M3,UCSF
16622,M3,UCSF
16623,M3,UCSF
16624,M3,UCSF
16625,M3,UCSF
16626,M3,UCSF
16627,M3,UCSF
16628,M3,UCSF
16629,M3,UCSF
16630,M3,UCSF
16631,M3,UCSF
16632,M3,UCSF
16633,M3,UCSF
16634,M3,UCSF
16635,M3,UCSF
16636,M3,UCSF
16637,M3,UCSF
16638,M3,UCSF
16639,M3,UCSF
16640,M3,UCSF
16641,M3,UCSF
16642,M3,UCSF
16643,M3,UCSF
16644,M3,UCSF
16645,M3,UCSF
16646,M3,UCSF
16647,M3,UCSF
16648,M3,UCSF
16649,M3,UCSF
16650,M3,UCSF
16651,M3,UCSF
16652,M3,UCSF
16653,M3,UCSF
16654,M3,UCSF
16655,M3,UCSF
16656,M3,UCSF
16657,M3,UCSF
16658,M3,UCSF
16659,M3,UCSF
16660,M3,UCSF
16661,M3,UCSF
16662,M3,UCSF
16663,M3,UCSF
16664,M3,UCSF
16665,M3,UCSF
16666,M3,UCSF
16667,M3,UCSF
16668,M3,UCSF
16669,M3,UCSF
16670,M3,UCSF
16671,M3,UCSF
16672,M3,UCSF
16673,M3,UCSF
16674,M3,UCSF
16675,M3,UCSF
16676,M3,UCSF
16677,M3,UCSF
16678,M3,UCSF
16679,M3,UCSF
16680,M3,UCSF
16681,M3,UCSF
16682,M3,UCSF
16683,M3,UCSF
16684,M3,UCSF
16685,M3,UCSF
16686,M3,UCSF
16687,M3,UCSF
16688,M3,UCSF
16689,M3,UCSF
16690,M3,UCSF
16691,M3,UCSF
16692,M3,UCSF
16693,M3,UCSF
16694,M3,UCSF
16695,M3,UCSF
16696,M3,UCSF
16697,M3,UCSF
16698,M3,UCSF
16699,M3,UCSF
16700,M3,UCSF
16701,M3,UCSF
16702,M3,UCSF
16703,M3,UCSF
16704,M3,UCSF
16705,M3,UCSF
16706,M3,UCSF
16707,M3,UCSF
16708,M3,UCSF
16709,M3,UCSF
16710,M3,UCSF
16711,M3,UCSF
16712,M3,UCSF
16713,M3,UCSF
16714,M3,UCSF
16715,M3,UCSF
16716,M3,UCSF
16717,M3,UCSF
16718,M3,UCSF
16719,M3,UCSF
16720,M3,UCSF
16721,M3,UCSF
16722,M3,UCSF
16723,M3,UCSF
16724,M3,UCSF
16725,M3,UCSF
16726,M3,UCSF
16727,M3,UCSF
16728,M3,UCSF
16729,M3,UCSF
16730,M3,UCSF
16731,M3,UCSF
16732,M3,UCSF
16733,M3,UCSF
16734,M3,UCSF
16735,M3,UCSF
16736,M3,UCSF
16737,M3,UCSF
16738,M3,UCSF
16739,M3,UCSF
16740,M3,UCSF
16741,M3,UCSF
16742,M3,UCSF
16743,M3,UCSF
16744,M3,UCSF
16745,M3,UCSF
16746,M3,UCSF
16747,M3,UCSF
16748,M3,UCSF
16749,M3,UCSF
16750,M3,UCSF
16751,M3,UCSF
16752,M3,UCSF
16753,M3,UCSF
16754,M3,UCSF
16755,M3,UCSF
16756,M3,UCSF
16757,M3,UCSF
16758,M3,UCSF
16759,M3,UCSF
16760,M3,UCSF
16761,M3,UCSF
16762,M3,UCSF
16763,M3,UCSF
16764,M3,UCSF
16765,M3,UCSF
16766,M3,UCSF
16767,M3,UCSF
16768,M3,UCSF
16769,M3,UCSF
16770,M3,UCSF
16771,M3,UCSF
16772,M3,UCSF
16773,M3,UCSF
16774,M3,UCSF
16775,M3,UCSF
16776,M3,UCSF
16777,M3,UCSF
16778,M3,UCSF
16779,M3,UCSF
16780,M3,UCSF
16781,M3,UCSF
16782,M3,UCSF
16783,M3,UCSF
16784,M3,UCSF
16785,M3,UCSF
16786,M3,UCSF
16787,M3,UCSF
16788,M3,UCSF
16789,M3,UCSF
16790,M3,UCSF
16791,M3,UCSF
16792,M3,UCSF
16793,M3,UCSF
16794,M3,UCSF
16795,M3,UCSF
16796,M3,UCSF
16797,M3,UCSF
16798,M3,UCSF
16799,M3,UCSF
16800,M3,UCSF
16801,M3,UCSF
16802,M3,UCSF
16803,M3,UCSF
16804,M3,UCSF
16805,M3,UCSF
16806,M3,UCSF
16807,M3,UCSF
16808,M3,UCSF
16809,M3,UCSF
16810,M3,UCSF
16811,M3,UCSF
16812,M3,UCSF
16813,M3,UCSF
16814,M3,UCSF
16815,M3,UCSF
16816,M3,UCSF
16817,M3,UCSF
16818,M3,UCSF
16819,M3,UCSF
16820,M3,UCSF
16821,M3,UCSF
16822,M3,UCSF
16823,M3,UCSF
16824,M3,UCSF
16825,M3,UCSF
16826,M3,UCSF
16827,M3,UCSF
16828,M3,UCSF
16829,M3,UCSF
16830,M3,UCSF
16831,M3,UCSF
16832,M3,UCSF
16833,M3,UCSF
16834,M3,UCSF
16835,M3,UCSF
16836,M3,UCSF
16837,M3,UCSF
16838,M3,UCSF
16839,M3,UCSF
16840,M3,UCSF
16841,M3,UCSF
16842,M3,UCSF
16843,M3,UCSF
16844,M3,UCSF
16845,M3,UCSF
16846,M3,UCSF
16847,M3,UCSF
16848,M3,UCSF
16849,M3,UCSF
16850,M3,UCSF
16851,M3,UCSF
16852,M3,UCSF
16853,M3,UCSF
16854,M3,UCSF
16855,M3,UCSF
16856,M3,UCSF
16857,M3,UCSF
16858,M3,UCSF
16859,M3,UCSF
16860,M3,UCSF
16861,M3,UCSF
16862,M3,UCSF
16863,M3,UCSF
16864,M3,UCSF
16865,M3,UCSF
16866,M3,UCSF
16867,M3,UCSF
16868,M3,UCSF
16869,M3,UCSF
16870,M3,UCSF
16871,M3,UCSF
16872,M3,UCSF
16873,M3,UCSF
16874,M3,UCSF
16875,M3,UCSF
16876,M3,UCSF
16877,M3,UCSF
16878,M3,UCSF
16879,M3,UCSF
16880,M3,UCSF
16881,M3,UCSF
16882,M3,UCSF
16883,M3,UCSF
16884,M3,UCSF
16885,M3,UCSF
16886,M3,UCSF
16887,M3,UCSF
16888,M3,UCSF
16889,M3,UCSF
16890,M3,UCSF
16891,M3,UCSF
16892,M3,UCSF
16893,M3,UCSF
16894,M3,UCSF
16895,M3,UCSF
16896,M3,UCSF
16897,M3,UCSF
16898,M3,UCSF
16899,M3,UCSF
16900,M3,UCSF
16901,M3,UCSF
16902,M3,UCSF
16903,M3,UCSF
16904,M3,UCSF
16905,M3,UCSF
16906,M3,UCSF
16907,M3,UCSF
16908,M3,UCSF
16909,M3,UCSF
16910,M3,UCSF
16911,M3,UCSF
16912,M3,UCSF
16913,M3,UCSF
16914,M3,UCSF
16915,M3,UCSF
16916,M3,UCSF
16917,M3,UCSF
16918,M3,UCSF
16919,M3,UCSF
16920,M3,UCSF
16921,M3,UCSF
16922,M3,UCSF
16923,M3,UCSF
16924,M3,UCSF
16925,M3,UCSF
16926,M3,UCSF
16927,M3,UCSF
16928,M3,UCSF
16929,M3,UCSF
16930,M3,UCSF
16931,M3,UCSF
16932,M3,UCSF
16933,M3,UCSF
16934,M3,UCSF
16935,M3,UCSF
16936,M3,UCSF
16937,M3,UCSF
16938,M3,UCSF
16939,M3,UCSF
16940,M3,UCSF
16941,M3,UCSF
16942,M3,UCSF
16943,M3,UCSF
16944,M3,UCSF
16945,M3,UCSF
16946,M3,UCSF
16947,M3,UCSF
16948,M3,UCSF
16949,M3,UCSF
16950,M3,UCSF
16951,M3,UCSF
16952,M3,UCSF
16953,M3,UCSF
16954,M3,UCSF
16955,M3,UCSF
16956,M3,UCSF
16957,M3,UCSF
16958,M3,UCSF
16959,M3,UCSF
16960,M3,UCSF
16961,M3,UCSF
16962,M3,UCSF
16963,M3,UCSF
16964,M3,UCSF
16965,M3,UCSF
16966,M3,UCSF
16967,M3,UCSF
16968,M3,UCSF
